Date,Energy_Consumption,Temperature,Day_Type,Month,Hour,Season,Renewable_Energy_Contribution,Holiday_Flag,Economic_Activity_Index
2023-07-20 16:00:00,3273.21,9.9,Weekday,7,16,Summer,36.6,0,0.84
2023-07-20 17:00:00,4032.36,14.7,Weekday,7,17,Summer,20.8,0,0.8
2023-07-20 18:00:00,4119.71,16.8,Weekday,7,18,Summer,10.9,0,0.86
2023-07-20 19:00:00,5873.32,9.9,Weekday,7,19,Summer,29.2,0,1.11
2023-07-20 20:00:00,4862.45,11.0,Weekday,7,20,Summer,5.5,0,0.93
2023-07-20 21:00:00,5442.24,10.4,Weekday,7,21,Summer,14.8,0,1.0
2023-07-20 22:00:00,1676.95,13.5,Weekday,7,22,Summer,36.3,0,0.95
2023-07-20 23:00:00,1823.84,13.2,Weekday,7,23,Summer,23.0,0,0.93
2023-07-21 00:00:00,2794.27,7.5,Weekday,7,0,Summer,31.3,0,1.03
2023-07-21 01:00:00,1605.12,17.6,Weekday,7,1,Summer,21.9,0,0.78
2023-07-21 02:00:00,2159.73,14.6,Weekday,7,2,Summer,13.2,0,1.08
2023-07-21 03:00:00,1669.06,15.8,Weekday,7,3,Summer,12.7,0,0.77
2023-07-21 04:00:00,1631.46,17.9,Weekday,7,4,Summer,24.1,0,0.77
2023-07-21 05:00:00,1747.57,16.1,Weekday,7,5,Summer,5.0,0,0.98
2023-07-21 06:00:00,4798.2,15.8,Weekday,7,6,Summer,12.2,0,0.98
2023-07-21 07:00:00,3550.66,12.6,Weekday,7,7,Summer,2.5,0,0.69
2023-07-21 08:00:00,4121.67,17.8,Weekday,7,8,Summer,0.0,0,0.96
2023-07-21 09:00:00,4941.75,13.6,Weekday,7,9,Summer,21.5,0,1.01
2023-07-21 10:00:00,3506.08,14.1,Weekday,7,10,Summer,30.4,0,1.05
2023-07-21 11:00:00,3035.87,14.4,Weekday,7,11,Summer,17.4,0,0.9
2023-07-21 12:00:00,3506.63,11.8,Weekday,7,12,Summer,3.3,0,0.99
2023-07-21 13:00:00,3852.32,10.3,Weekday,7,13,Summer,14.8,0,1.04
2023-07-21 14:00:00,3286.24,14.2,Weekday,7,14,Summer,38.8,0,0.94
2023-07-21 15:00:00,3880.33,17.4,Weekday,7,15,Summer,28.0,0,1.14
2023-07-21 16:00:00,3871.3,13.4,Weekday,7,16,Summer,24.7,0,1.02
2023-07-21 17:00:00,5436.73,13.2,Weekday,7,17,Summer,8.9,0,1.07
2023-07-21 18:00:00,4134.03,14.8,Weekday,7,18,Summer,27.8,0,0.82
2023-07-21 19:00:00,4121.5,16.9,Weekday,7,19,Summer,25.6,0,0.9
2023-07-21 20:00:00,5553.32,11.3,Weekday,7,20,Summer,23.2,0,1.1
2023-07-21 21:00:00,4487.23,11.2,Weekday,7,21,Summer,19.0,0,0.88
2023-07-21 22:00:00,1653.92,10.2,Weekday,7,22,Summer,24.1,0,0.82
2023-07-21 23:00:00,1960.85,15.2,Weekday,7,23,Summer,27.5,0,0.9
2023-07-22 00:00:00,1596.1,6.1,Weekend,7,0,Summer,40.3,0,0.91
2023-07-22 01:00:00,1587.56,18.4,Weekend,7,1,Summer,28.3,0,0.99
2023-07-22 02:00:00,1655.9,14.7,Weekend,7,2,Summer,22.9,0,1.05
2023-07-22 03:00:00,1752.09,7.3,Weekend,7,3,Summer,23.8,0,1.02
2023-07-22 04:00:00,1692.75,9.8,Weekend,7,4,Summer,13.3,0,0.93
2023-07-22 05:00:00,1721.56,6.7,Weekend,7,5,Summer,11.5,0,0.88
2023-07-22 06:00:00,3964.96,8.6,Weekend,7,6,Summer,45.7,0,0.88
2023-07-22 07:00:00,3957.35,13.4,Weekend,7,7,Summer,28.3,0,1.06
2023-07-22 08:00:00,2697.93,7.6,Weekend,7,8,Summer,25.2,0,0.66
2023-07-22 09:00:00,3808.97,9.9,Weekend,7,9,Summer,17.0,0,0.9
2023-07-22 10:00:00,2715.8,10.7,Weekend,7,10,Summer,7.7,0,0.9
2023-07-22 11:00:00,2393.33,18.1,Weekend,7,11,Summer,45.8,0,0.96
2023-07-22 12:00:00,3003.42,10.8,Weekend,7,12,Summer,21.4,0,0.93
2023-07-22 13:00:00,2800.8,5.0,Weekend,7,13,Summer,39.8,0,0.89
2023-07-22 14:00:00,2841.53,14.4,Weekend,7,14,Summer,22.4,0,0.99
2023-07-22 15:00:00,2001.52,11.3,Weekend,7,15,Summer,27.7,0,0.72
2023-07-22 16:00:00,3250.7,7.4,Weekend,7,16,Summer,26.3,0,0.97
2023-07-22 17:00:00,4312.39,10.8,Weekend,7,17,Summer,23.3,0,1.02
2023-07-22 18:00:00,3235.54,12.8,Weekend,7,18,Summer,26.9,0,0.8
2023-07-22 19:00:00,3550.3,10.8,Weekend,7,19,Summer,48.6,0,0.94
2023-07-22 20:00:00,4268.59,11.2,Weekend,7,20,Summer,10.7,0,1.01
2023-07-22 21:00:00,3486.44,12.5,Weekend,7,21,Summer,17.3,0,0.77
2023-07-22 22:00:00,1693.42,6.8,Weekend,7,22,Summer,21.5,0,0.89
2023-07-22 23:00:00,1833.51,10.3,Weekend,7,23,Summer,22.8,0,0.94
2023-07-23 00:00:00,1500.0,13.9,Weekend,7,0,Summer,25.2,0,0.98
2023-07-23 01:00:00,1558.4,11.8,Weekend,7,1,Summer,6.7,0,1.04
2023-07-23 02:00:00,1500.0,15.9,Weekend,7,2,Summer,21.8,0,0.78
2023-07-23 03:00:00,1577.03,15.7,Weekend,7,3,Summer,30.7,0,0.96
2023-07-23 04:00:00,1603.25,17.4,Weekend,7,4,Summer,26.2,0,0.86
2023-07-23 05:00:00,1500.0,15.9,Weekend,7,5,Summer,2.6,0,0.9
2023-07-23 06:00:00,3129.91,16.6,Weekend,7,6,Summer,25.7,0,0.86
2023-07-23 07:00:00,4778.68,11.2,Weekend,7,7,Summer,25.4,0,1.06
2023-07-23 08:00:00,3742.58,14.3,Weekend,7,8,Summer,21.9,0,0.94
2023-07-23 09:00:00,3779.28,7.7,Weekend,7,9,Summer,30.4,0,0.83
2023-07-23 10:00:00,3011.81,7.4,Weekend,7,10,Summer,21.1,0,1.02
2023-07-23 11:00:00,3092.01,10.5,Weekend,7,11,Summer,28.9,0,1.02
2023-07-23 12:00:00,2252.28,12.5,Weekend,7,12,Summer,28.3,0,0.82
2023-07-23 13:00:00,2309.81,17.5,Weekend,7,13,Summer,45.1,0,0.89
2023-07-23 14:00:00,2915.18,11.1,Weekend,7,14,Summer,10.2,0,0.9
2023-07-23 15:00:00,2865.77,11.7,Weekend,7,15,Summer,39.0,0,0.99
2023-07-23 16:00:00,2412.26,11.1,Weekend,7,16,Summer,10.0,0,0.94
2023-07-23 17:00:00,4809.06,6.9,Weekend,7,17,Summer,19.6,0,1.05
2023-07-23 18:00:00,3027.85,10.6,Weekend,7,18,Summer,31.5,0,0.77
2023-07-23 19:00:00,4158.77,13.1,Weekend,7,19,Summer,22.4,0,1.02
2023-07-23 20:00:00,5529.2,7.1,Weekend,7,20,Summer,27.2,0,1.22
2023-07-23 21:00:00,3789.21,14.2,Weekend,7,21,Summer,23.6,0,0.92
2023-07-23 22:00:00,1585.89,10.3,Weekend,7,22,Summer,27.5,0,0.97
2023-07-23 23:00:00,1617.89,12.7,Weekend,7,23,Summer,32.0,0,0.76
2023-07-24 00:00:00,2207.7,14.0,Weekday,7,0,Summer,14.9,0,1.08
2023-07-24 01:00:00,1866.14,11.6,Weekday,7,1,Summer,18.1,0,0.94
2023-07-24 02:00:00,1786.85,16.4,Weekday,7,2,Summer,39.1,0,0.85
2023-07-24 03:00:00,1604.88,11.9,Weekday,7,3,Summer,37.7,0,0.98
2023-07-24 04:00:00,2215.74,12.3,Weekday,7,4,Summer,24.4,0,0.94
2023-07-24 05:00:00,1654.61,9.4,Weekday,7,5,Summer,8.6,0,0.81
2023-07-24 06:00:00,4732.53,13.3,Weekday,7,6,Summer,31.3,0,0.98
2023-07-24 07:00:00,5855.22,10.0,Weekday,7,7,Summer,32.7,0,1.09
2023-07-24 08:00:00,6310.41,5.8,Weekday,7,8,Summer,21.6,0,1.12
2023-07-24 09:00:00,4742.82,12.6,Weekday,7,9,Summer,20.8,0,0.94
2023-07-24 10:00:00,3355.4,13.2,Weekday,7,10,Summer,34.7,0,1.01
2023-07-24 11:00:00,3831.37,9.6,Weekday,7,11,Summer,6.8,0,1.01
2023-07-24 12:00:00,3657.37,8.9,Weekday,7,12,Summer,14.0,0,0.98
2023-07-24 13:00:00,3731.57,10.4,Weekday,7,13,Summer,32.1,0,0.95
2023-07-24 14:00:00,2930.09,11.9,Weekday,7,14,Summer,48.3,0,0.82
2023-07-24 15:00:00,3253.28,12.1,Weekday,7,15,Summer,26.0,0,0.95
2023-07-24 16:00:00,3962.9,12.6,Weekday,7,16,Summer,2.4,0,1.11
2023-07-24 17:00:00,5514.32,7.9,Weekday,7,17,Summer,33.9,0,1.03
2023-07-24 18:00:00,4216.38,11.4,Weekday,7,18,Summer,0.0,0,0.84
2023-07-24 19:00:00,4461.97,10.6,Weekday,7,19,Summer,0.0,0,0.93
2023-07-24 20:00:00,4904.02,6.8,Weekday,7,20,Summer,28.3,0,0.93
2023-07-24 21:00:00,4421.55,10.4,Weekday,7,21,Summer,42.8,0,0.87
2023-07-24 22:00:00,2018.56,10.0,Weekday,7,22,Summer,3.5,0,0.84
2023-07-24 23:00:00,1653.15,10.4,Weekday,7,23,Summer,24.3,0,0.89
2023-07-25 00:00:00,1500.0,16.4,Weekday,7,0,Summer,39.9,0,0.74
2023-07-25 01:00:00,2396.89,9.9,Weekday,7,1,Summer,18.7,0,0.99
2023-07-25 02:00:00,2107.69,12.0,Weekday,7,2,Summer,32.6,0,1.0
2023-07-25 03:00:00,1955.58,14.0,Weekday,7,3,Summer,35.5,0,0.98
2023-07-25 04:00:00,1500.0,15.2,Weekday,7,4,Summer,2.1,0,0.85
2023-07-25 05:00:00,2269.94,10.1,Weekday,7,5,Summer,22.3,0,0.95
2023-07-25 06:00:00,6120.64,7.5,Weekday,7,6,Summer,35.6,0,1.1
2023-07-25 07:00:00,3816.59,14.9,Weekday,7,7,Summer,29.2,0,0.77
2023-07-25 08:00:00,4970.75,14.0,Weekday,7,8,Summer,26.6,0,1.01
2023-07-25 09:00:00,4016.0,14.7,Weekday,7,9,Summer,25.8,0,0.86
2023-07-25 10:00:00,2323.1,10.6,Weekday,7,10,Summer,13.5,0,0.66
2023-07-25 11:00:00,3246.03,9.8,Weekday,7,11,Summer,10.3,0,0.89
2023-07-25 12:00:00,3321.48,14.3,Weekday,7,12,Summer,35.2,0,0.89
2023-07-25 13:00:00,3466.25,9.3,Weekday,7,13,Summer,9.0,0,0.98
2023-07-25 14:00:00,3494.92,11.4,Weekday,7,14,Summer,38.3,0,0.97
2023-07-25 15:00:00,3635.78,11.6,Weekday,7,15,Summer,40.1,0,0.93
2023-07-25 16:00:00,3794.01,12.2,Weekday,7,16,Summer,25.7,0,1.0
2023-07-25 17:00:00,4384.29,13.7,Weekday,7,17,Summer,23.2,0,0.89
2023-07-25 18:00:00,4309.96,11.5,Weekday,7,18,Summer,25.5,0,0.87
2023-07-25 19:00:00,5027.25,9.3,Weekday,7,19,Summer,24.9,0,0.91
2023-07-25 20:00:00,4961.65,13.2,Weekday,7,20,Summer,39.9,0,1.03
2023-07-25 21:00:00,5080.06,13.2,Weekday,7,21,Summer,24.7,0,1.0
2023-07-25 22:00:00,2152.51,11.3,Weekday,7,22,Summer,8.0,0,0.99
2023-07-25 23:00:00,2142.39,13.2,Weekday,7,23,Summer,13.6,0,1.03
2023-07-26 00:00:00,2235.78,7.7,Weekday,7,0,Summer,25.0,0,0.88
2023-07-26 01:00:00,1935.15,13.6,Weekday,7,1,Summer,15.3,0,0.94
2023-07-26 02:00:00,1519.5,18.5,Weekday,7,2,Summer,9.8,0,0.78
2023-07-26 03:00:00,1813.69,13.0,Weekday,7,3,Summer,24.7,0,1.01
2023-07-26 04:00:00,1732.76,10.3,Weekday,7,4,Summer,25.8,0,0.75
2023-07-26 05:00:00,1500.0,10.5,Weekday,7,5,Summer,13.7,0,0.8
2023-07-26 06:00:00,6226.65,10.8,Weekday,7,6,Summer,20.8,0,1.24
2023-07-26 07:00:00,3929.9,11.6,Weekday,7,7,Summer,10.7,0,0.81
2023-07-26 08:00:00,4784.01,13.6,Weekday,7,8,Summer,20.3,0,0.95
2023-07-26 09:00:00,4240.84,16.1,Weekday,7,9,Summer,11.7,0,0.99
2023-07-26 10:00:00,4147.22,5.7,Weekday,7,10,Summer,14.3,0,1.01
2023-07-26 11:00:00,3408.2,9.6,Weekday,7,11,Summer,28.9,0,0.96
2023-07-26 12:00:00,3138.01,13.4,Weekday,7,12,Summer,14.8,0,0.85
2023-07-26 13:00:00,3319.99,12.8,Weekday,7,13,Summer,10.8,0,0.97
2023-07-26 14:00:00,3931.44,13.0,Weekday,7,14,Summer,40.0,0,1.15
2023-07-26 15:00:00,4008.79,9.0,Weekday,7,15,Summer,27.9,0,1.09
2023-07-26 16:00:00,3148.93,11.3,Weekday,7,16,Summer,31.9,0,0.8
2023-07-26 17:00:00,5017.21,15.5,Weekday,7,17,Summer,18.7,0,1.03
2023-07-26 18:00:00,4812.13,15.3,Weekday,7,18,Summer,30.4,0,1.01
2023-07-26 19:00:00,6119.63,8.2,Weekday,7,19,Summer,21.5,0,1.11
2023-07-26 20:00:00,4302.91,18.4,Weekday,7,20,Summer,33.6,0,1.01
2023-07-26 21:00:00,5245.12,8.7,Weekday,7,21,Summer,16.4,0,1.05
2023-07-26 22:00:00,2320.26,5.9,Weekday,7,22,Summer,19.6,0,0.9
2023-07-26 23:00:00,2181.11,8.0,Weekday,7,23,Summer,9.7,0,1.06
2023-07-27 00:00:00,1759.23,11.2,Weekday,7,0,Summer,27.3,0,0.92
2023-07-27 01:00:00,1968.53,11.8,Weekday,7,1,Summer,0.0,0,0.75
2023-07-27 02:00:00,1798.13,13.9,Weekday,7,2,Summer,1.3,0,0.92
2023-07-27 03:00:00,1978.84,12.1,Weekday,7,3,Summer,37.2,0,0.87
2023-07-27 04:00:00,1894.46,8.0,Weekday,7,4,Summer,30.3,0,0.76
2023-07-27 05:00:00,2289.88,13.0,Weekday,7,5,Summer,26.1,0,1.09
2023-07-27 06:00:00,5083.05,13.1,Weekday,7,6,Summer,28.4,0,1.04
2023-07-27 07:00:00,4497.14,13.7,Weekday,7,7,Summer,16.7,0,0.93
2023-07-27 08:00:00,4884.95,9.8,Weekday,7,8,Summer,13.1,0,0.91
2023-07-27 09:00:00,4778.84,11.4,Weekday,7,9,Summer,26.4,0,0.99
2023-07-27 10:00:00,3067.53,14.7,Weekday,7,10,Summer,17.9,0,0.9
2023-07-27 11:00:00,4116.77,11.5,Weekday,7,11,Summer,27.5,0,1.18
2023-07-27 12:00:00,2358.53,16.5,Weekday,7,12,Summer,16.7,0,0.75
2023-07-27 13:00:00,3531.53,10.8,Weekday,7,13,Summer,25.9,0,0.95
2023-07-27 14:00:00,2872.08,12.7,Weekday,7,14,Summer,34.4,0,0.91
2023-07-27 15:00:00,4396.7,3.1,Weekday,7,15,Summer,18.2,0,0.99
2023-07-27 16:00:00,3482.3,13.9,Weekday,7,16,Summer,16.7,0,0.98
2023-07-27 17:00:00,4824.17,9.6,Weekday,7,17,Summer,18.3,0,0.92
2023-07-27 18:00:00,5118.34,10.0,Weekday,7,18,Summer,26.1,0,1.02
2023-07-27 19:00:00,4280.46,9.4,Weekday,7,19,Summer,2.0,0,0.79
2023-07-27 20:00:00,3957.62,9.7,Weekday,7,20,Summer,26.0,0,0.8
2023-07-27 21:00:00,4022.24,10.6,Weekday,7,21,Summer,28.0,0,0.79
2023-07-27 22:00:00,1558.65,12.3,Weekday,7,22,Summer,24.0,0,0.87
2023-07-27 23:00:00,1787.56,17.6,Weekday,7,23,Summer,38.6,0,0.96
2023-07-28 00:00:00,1954.49,7.5,Weekday,7,0,Summer,20.8,0,0.87
2023-07-28 01:00:00,1772.43,16.2,Weekday,7,1,Summer,15.2,0,0.83
2023-07-28 02:00:00,2220.34,5.9,Weekday,7,2,Summer,22.7,0,0.91
2023-07-28 03:00:00,2242.97,11.7,Weekday,7,3,Summer,12.4,0,1.11
2023-07-28 04:00:00,1688.97,12.4,Weekday,7,4,Summer,24.7,0,0.94
2023-07-28 05:00:00,1974.02,17.2,Weekday,7,5,Summer,5.4,0,0.96
2023-07-28 06:00:00,5581.85,7.3,Weekday,7,6,Summer,8.1,0,1.01
2023-07-28 07:00:00,4266.45,7.0,Weekday,7,7,Summer,22.6,0,0.82
2023-07-28 08:00:00,4137.08,9.0,Weekday,7,8,Summer,17.9,0,0.76
2023-07-28 09:00:00,4226.97,16.3,Weekday,7,9,Summer,28.1,0,1.0
2023-07-28 10:00:00,2817.87,10.5,Weekday,7,10,Summer,6.1,0,0.85
2023-07-28 11:00:00,2869.48,12.6,Weekday,7,11,Summer,6.5,0,0.86
2023-07-28 12:00:00,2829.96,11.5,Weekday,7,12,Summer,9.1,0,0.85
2023-07-28 13:00:00,2414.49,13.3,Weekday,7,13,Summer,18.6,0,0.71
2023-07-28 14:00:00,3264.16,8.3,Weekday,7,14,Summer,31.1,0,0.82
2023-07-28 15:00:00,3168.93,10.9,Weekday,7,15,Summer,22.4,0,0.86
2023-07-28 16:00:00,2845.28,10.3,Weekday,7,16,Summer,17.7,0,0.96
2023-07-28 17:00:00,5083.18,10.0,Weekday,7,17,Summer,21.5,0,0.98
2023-07-28 18:00:00,4972.23,9.8,Weekday,7,18,Summer,22.9,0,0.89
2023-07-28 19:00:00,4499.14,13.1,Weekday,7,19,Summer,23.3,0,0.98
2023-07-28 20:00:00,4753.24,14.3,Weekday,7,20,Summer,24.9,0,1.0
2023-07-28 21:00:00,4208.62,12.3,Weekday,7,21,Summer,28.5,0,0.89
2023-07-28 22:00:00,1823.75,4.9,Weekday,7,22,Summer,22.6,0,0.79
2023-07-28 23:00:00,1502.81,10.2,Weekday,7,23,Summer,24.3,0,0.78
2023-07-29 00:00:00,1500.0,12.0,Weekend,7,0,Summer,12.5,0,0.77
2023-07-29 01:00:00,1682.74,12.2,Weekend,7,1,Summer,25.2,0,0.87
2023-07-29 02:00:00,1722.68,15.8,Weekend,7,2,Summer,9.9,0,0.94
2023-07-29 03:00:00,1514.32,15.0,Weekend,7,3,Summer,34.1,0,0.91
2023-07-29 04:00:00,1518.07,5.5,Weekend,7,4,Summer,15.9,0,0.85
2023-07-29 05:00:00,1500.0,7.7,Weekend,7,5,Summer,34.4,0,0.82
2023-07-29 06:00:00,4152.75,8.3,Weekend,7,6,Summer,15.4,0,0.97
2023-07-29 07:00:00,3561.02,9.3,Weekend,7,7,Summer,10.5,0,0.96
2023-07-29 08:00:00,2789.21,9.3,Weekend,7,8,Summer,20.3,0,0.73
2023-07-29 09:00:00,4205.71,7.1,Weekend,7,9,Summer,23.7,0,1.06
2023-07-29 10:00:00,2660.95,10.3,Weekend,7,10,Summer,0.2,0,0.9
2023-07-29 11:00:00,2272.47,13.3,Weekend,7,11,Summer,18.0,0,0.87
2023-07-29 12:00:00,2342.22,11.6,Weekend,7,12,Summer,18.8,0,0.89
2023-07-29 13:00:00,2341.17,16.6,Weekend,7,13,Summer,27.9,0,0.89
2023-07-29 14:00:00,3038.16,2.8,Weekend,7,14,Summer,9.4,0,0.87
2023-07-29 15:00:00,2999.61,6.7,Weekend,7,15,Summer,30.9,0,0.96
2023-07-29 16:00:00,2241.55,10.5,Weekend,7,16,Summer,19.7,0,0.87
2023-07-29 17:00:00,4064.14,11.0,Weekend,7,17,Summer,12.2,0,1.02
2023-07-29 18:00:00,3516.84,10.2,Weekend,7,18,Summer,15.6,0,0.94
2023-07-29 19:00:00,2971.34,7.1,Weekend,7,19,Summer,28.7,0,0.68
2023-07-29 20:00:00,3387.34,10.4,Weekend,7,20,Summer,19.3,0,0.84
2023-07-29 21:00:00,3317.42,8.9,Weekend,7,21,Summer,34.0,0,0.86
2023-07-29 22:00:00,1500.0,13.4,Weekend,7,22,Summer,37.0,0,0.75
2023-07-29 23:00:00,1500.0,11.9,Weekend,7,23,Summer,19.3,0,0.84
2023-07-30 00:00:00,1500.0,12.1,Weekend,7,0,Summer,20.3,0,0.71
2023-07-30 01:00:00,1711.43,8.3,Weekend,7,1,Summer,14.0,0,0.9
2023-07-30 02:00:00,1825.38,11.4,Weekend,7,2,Summer,27.2,0,0.93
2023-07-30 03:00:00,1947.63,7.3,Weekend,7,3,Summer,24.6,0,1.13
2023-07-30 04:00:00,1500.0,17.2,Weekend,7,4,Summer,8.5,0,0.87
2023-07-30 05:00:00,1823.43,8.6,Weekend,7,5,Summer,19.5,0,1.02
2023-07-30 06:00:00,4071.14,10.5,Weekend,7,6,Summer,17.4,0,1.03
2023-07-30 07:00:00,3753.12,8.2,Weekend,7,7,Summer,25.9,0,0.87
2023-07-30 08:00:00,3384.24,15.4,Weekend,7,8,Summer,18.0,0,0.9
2023-07-30 09:00:00,3398.89,8.9,Weekend,7,9,Summer,23.9,0,0.84
2023-07-30 10:00:00,3224.84,9.4,Weekend,7,10,Summer,23.7,0,0.97
2023-07-30 11:00:00,2004.2,13.1,Weekend,7,11,Summer,16.6,0,0.83
2023-07-30 12:00:00,2840.19,7.4,Weekend,7,12,Summer,17.8,0,1.03
2023-07-30 13:00:00,2401.15,4.5,Weekend,7,13,Summer,12.6,0,0.76
2023-07-30 14:00:00,3110.69,9.1,Weekend,7,14,Summer,11.3,0,0.98
2023-07-30 15:00:00,2962.22,9.9,Weekend,7,15,Summer,15.4,0,0.95
2023-07-30 16:00:00,2639.13,6.3,Weekend,7,16,Summer,10.9,0,0.78
2023-07-30 17:00:00,3342.74,9.6,Weekend,7,17,Summer,18.7,0,0.81
2023-07-30 18:00:00,3814.31,7.1,Weekend,7,18,Summer,19.3,0,0.92
2023-07-30 19:00:00,3675.13,6.5,Weekend,7,19,Summer,15.9,0,1.0
2023-07-30 20:00:00,3817.01,11.4,Weekend,7,20,Summer,29.9,0,0.95
2023-07-30 21:00:00,3564.07,10.7,Weekend,7,21,Summer,15.8,0,0.86
2023-07-30 22:00:00,1500.0,9.8,Weekend,7,22,Summer,17.2,0,0.76
2023-07-30 23:00:00,1588.72,4.3,Weekend,7,23,Summer,20.6,0,0.98
2023-07-31 00:00:00,2138.64,9.3,Weekday,7,0,Summer,29.8,0,0.9
2023-07-31 01:00:00,1737.83,13.4,Weekday,7,1,Summer,13.8,0,0.94
2023-07-31 02:00:00,2207.48,8.1,Weekday,7,2,Summer,20.1,0,0.9
2023-07-31 03:00:00,1500.0,9.4,Weekday,7,3,Summer,8.4,0,0.7
2023-07-31 04:00:00,1500.0,7.2,Weekday,7,4,Summer,36.0,0,0.63
2023-07-31 05:00:00,1854.67,8.4,Weekday,7,5,Summer,26.2,0,0.97
2023-07-31 06:00:00,4772.94,13.8,Weekday,7,6,Summer,18.5,0,1.01
2023-07-31 07:00:00,4784.98,7.4,Weekday,7,7,Summer,22.6,0,0.93
2023-07-31 08:00:00,4374.81,12.1,Weekday,7,8,Summer,52.5,0,0.94
2023-07-31 09:00:00,3318.68,14.2,Weekday,7,9,Summer,25.6,0,0.82
2023-07-31 10:00:00,3098.52,8.6,Weekday,7,10,Summer,22.7,0,0.95
2023-07-31 11:00:00,4041.14,8.9,Weekday,7,11,Summer,30.6,0,1.05
2023-07-31 12:00:00,2314.8,17.2,Weekday,7,12,Summer,16.4,0,0.73
2023-07-31 13:00:00,3428.77,8.0,Weekday,7,13,Summer,33.3,0,0.92
2023-07-31 14:00:00,3432.48,3.5,Weekday,7,14,Summer,20.2,0,0.97
2023-07-31 15:00:00,2599.19,8.3,Weekday,7,15,Summer,17.4,0,0.73
2023-07-31 16:00:00,3849.48,5.6,Weekday,7,16,Summer,9.5,0,0.93
2023-07-31 17:00:00,4419.78,10.7,Weekday,7,17,Summer,32.9,0,0.88
2023-07-31 18:00:00,4504.99,11.2,Weekday,7,18,Summer,17.2,0,0.9
2023-07-31 19:00:00,2403.11,14.7,Weekday,7,19,Summer,39.0,0,0.56
2023-07-31 20:00:00,3361.03,10.7,Weekday,7,20,Summer,35.2,0,0.73
2023-07-31 21:00:00,3912.09,13.5,Weekday,7,21,Summer,18.7,0,0.88
2023-07-31 22:00:00,1500.0,13.8,Weekday,7,22,Summer,27.5,0,0.89
2023-07-31 23:00:00,2157.51,7.5,Weekday,7,23,Summer,4.5,0,0.93
2023-08-01 00:00:00,1862.69,8.0,Weekday,8,0,Summer,25.1,0,0.83
2023-08-01 01:00:00,1896.38,6.6,Weekday,8,1,Summer,25.1,0,1.02
2023-08-01 02:00:00,1500.0,9.1,Weekday,8,2,Summer,18.9,0,0.94
2023-08-01 03:00:00,2102.49,10.2,Weekday,8,3,Summer,19.2,0,0.98
2023-08-01 04:00:00,1582.6,13.1,Weekday,8,4,Summer,27.4,0,0.75
2023-08-01 05:00:00,2320.73,5.1,Weekday,8,5,Summer,38.1,0,0.97
2023-08-01 06:00:00,3668.32,11.7,Weekday,8,6,Summer,13.8,0,0.8
2023-08-01 07:00:00,4311.85,11.2,Weekday,8,7,Summer,14.2,0,0.85
2023-08-01 08:00:00,4104.62,15.0,Weekday,8,8,Summer,4.3,0,0.89
2023-08-01 09:00:00,5057.61,10.6,Weekday,8,9,Summer,16.8,0,0.99
2023-08-01 10:00:00,3189.32,12.2,Weekday,8,10,Summer,28.2,0,0.87
2023-08-01 11:00:00,3710.65,6.7,Weekday,8,11,Summer,18.8,0,1.0
2023-08-01 12:00:00,3780.48,9.7,Weekday,8,12,Summer,32.4,0,1.03
2023-08-01 13:00:00,3004.66,10.8,Weekday,8,13,Summer,47.0,0,0.89
2023-08-01 14:00:00,3613.54,8.7,Weekday,8,14,Summer,11.0,0,0.93
2023-08-01 15:00:00,2983.3,5.6,Weekday,8,15,Summer,16.0,0,0.83
2023-08-01 16:00:00,2472.34,13.1,Weekday,8,16,Summer,10.4,0,0.77
2023-08-01 17:00:00,4750.69,12.5,Weekday,8,17,Summer,25.2,0,1.05
2023-08-01 18:00:00,5168.25,8.1,Weekday,8,18,Summer,20.3,0,1.06
2023-08-01 19:00:00,3621.76,16.6,Weekday,8,19,Summer,19.3,0,0.84
2023-08-01 20:00:00,5463.33,7.1,Weekday,8,20,Summer,22.0,0,1.03
2023-08-01 21:00:00,4469.49,6.2,Weekday,8,21,Summer,13.8,0,0.87
2023-08-01 22:00:00,1959.0,11.4,Weekday,8,22,Summer,26.9,0,0.87
2023-08-01 23:00:00,1914.18,8.7,Weekday,8,23,Summer,15.4,0,0.95
2023-08-02 00:00:00,2321.55,6.7,Weekday,8,0,Summer,12.3,0,0.91
2023-08-02 01:00:00,1865.36,14.7,Weekday,8,1,Summer,22.2,0,0.95
2023-08-02 02:00:00,2026.23,17.0,Weekday,8,2,Summer,17.7,0,1.1
2023-08-02 03:00:00,1500.0,10.8,Weekday,8,3,Summer,1.7,0,0.78
2023-08-02 04:00:00,1500.0,9.0,Weekday,8,4,Summer,34.3,0,0.81
2023-08-02 05:00:00,1553.9,5.9,Weekday,8,5,Summer,13.3,0,0.72
2023-08-02 06:00:00,4277.33,9.6,Weekday,8,6,Summer,13.5,0,0.9
2023-08-02 07:00:00,3657.45,11.1,Weekday,8,7,Summer,27.5,0,0.81
2023-08-02 08:00:00,5437.46,7.6,Weekday,8,8,Summer,41.5,0,1.1
2023-08-02 09:00:00,4957.93,13.5,Weekday,8,9,Summer,30.4,0,1.06
2023-08-02 10:00:00,3592.7,4.1,Weekday,8,10,Summer,23.8,0,0.91
2023-08-02 11:00:00,2365.78,11.3,Weekday,8,11,Summer,14.9,0,0.82
2023-08-02 12:00:00,2805.63,12.5,Weekday,8,12,Summer,17.2,0,0.81
